temp,humi,soil_humi,bright,air_p,light,fan,water
30.235542557075384,18,3483,2651,969.7096377060844,0,1,1
21.33522277083878,19,2688,2337,1110.151434195455,0,0,2
37.90038935666226,15,1982,2743,999.0894467938224,0,1,0
21.57038577024173,91,2089,585,1003.1698645392796,1,0,0
31.896129931929476,19,3442,2976,1042.8541306324541,0,1,1
21.144363355065884,94,2752,1232,1043.1998712092818,1,0,2
16.04244504244729,25,2365,2762,1156.307242706473,0,0,0
18.22870025097601,4,3609,570,1172.0404116387977,1,0,1
30.219519951556535,66,2975,2983,1172.2563680813707,0,1,2
23.495265627443196,52,3265,523,910.094641930238,1,0,1
39.881773360267076,0,3866,1403,1089.8093455289718,1,1,1
17.74109515416736,76,3314,2686,955.0481201537606,0,0,1
29.354073123871736,24,3621,2343,1072.1655228663712,0,1,1
36.24498651787303,82,2549,529,1060.9763064629162,1,1,2
20.55126013027352,87,2893,1584,1020.8733548642556,0,0,2
22.986570540084777,83,3400,1655,927.6699271902567,0,0,1
16.614236122505257,25,1903,434,1041.4133242189776,1,0,0
30.57156615647138,92,2469,96,1153.804685528968,1,1,2
33.743453876696705,40,3663,2649,939.9440833240908,0,1,1
36.623854165531746,38,2636,236,1087.3350607707,1,1,2
32.673275665410635,95,2184,1440,1105.5806428407793,1,1,0
37.48514254494678,79,1930,1165,933.0061865068967,1,1,0
19.60702701332535,59,2025,1896,909.9929195663271,0,0,0
19.867418114782375,90,2276,2169,900.7141527205279,0,0,0
25.755029851311853,57,3970,636,1054.3483267886702,1,0,1
37.612531809800664,5,3887,978,1168.3149480775942,1,1,1
26.789089707652195,17,3749,2093,913.5147411171547,0,0,1
31.937834253334184,39,3673,1923,938.6874541962662,0,1,1
38.16477174196873,79,2222,128,913.792651552644,1,1,0
23.013015558382417,2,3073,1742,995.0432757829603,0,0,1
35.93939913739284,40,2084,1613,981.6998401144451,0,1,0
17.06773957589352,100,3097,221,1193.7105286098158,1,0,1
33.837410016182716,44,2004,1431,1077.9969226289495,1,1,0
20.244950303663995,39,3975,192,1089.2385185896978,1,0,1
38.245527872749676,75,3777,2557,993.584668048171,0,1,1
17.63222938852915,47,3411,2414,905.2458198671934,0,0,1
21.134149993349908,28,3194,759,1108.3872537788213,1,0,1
21.69027966598848,55,3043,1308,1075.0982093631237,1,0,1
38.0018668981001,85,3155,1181,1123.1257832696297,1,1,1
21.28636270060759,97,2709,1330,926.1343220243418,1,0,2
33.02296952261446,44,3943,2740,999.655897535731,0,1,1
29.56702354440067,0,2544,1431,1151.663022926102,1,1,2
15.33626483594625,77,3838,2528,1039.9269562412512,0,0,1
27.742371277448044,7,3682,1081,973.9379269602539,1,1,1
16.41293957713547,25,1941,1752,913.4344479505191,0,0,0
24.73205935858653,37,3353,2571,938.3283394908975,0,0,1
35.443742564208776,57,3448,1881,1145.3405180253224,0,1,1
23.57779510376424,84,3778,1778,991.4015605453064,0,0,1
30.80259928092189,25,2185,793,918.3037631415024,1,1,0
39.26831924541773,52,3842,301,1167.6739332510545,1,1,1
30.2916220661954,57,2573,507,990.6854827657712,1,1,2
15.963398488276535,69,2774,415,979.8737885848249,1,0,2
38.39056375812634,8,3389,2859,950.5554871655477,0,1,1
31.707559120539596,94,2748,440,1034.2982542169118,1,1,2
26.36821881343415,83,3324,2584,1109.1929172098833,0,0,1
30.52891037071626,99,2059,86,1122.784402147493,1,1,0
26.019561548288326,28,3905,465,1093.340250749771,1,0,1
18.92296588860971,64,2832,578,1040.3200724936155,1,0,2
28.824183423416763,19,1909,1310,1112.5209658537685,1,1,0
18.056593458639846,68,3595,1984,1031.3257706252236,0,0,1
28.03947226818581,32,2093,2526,930.541457923086,0,1,0
30.09119725871552,24,2772,877,1002.3879442011201,1,1,2
31.44770667578828,35,3801,424,986.6061477544436,1,1,1
33.280754063521535,22,1970,2576,1050.461893358653,0,1,0
37.00036396480519,9,2227,2722,1154.093972692042,0,1,0
31.362996579202278,17,3800,426,1194.096123945359,1,1,1
34.174954667629834,77,3970,816,1068.2760570809953,1,1,1
15.2521761497691,51,2291,1424,911.8683543728639,1,0,0
22.5480223172763,48,3984,1026,1046.3405094428922,1,0,1
25.88421603402225,80,3828,1254,1111.972291791338,1,0,1
23.057735749640827,89,1996,1418,1076.5998005790148,1,0,0
29.29834409425643,11,1808,671,1158.749817121055,1,1,0
20.272844763348566,38,3935,1517,1055.4180426663177,0,0,1
36.067537679664795,22,2993,1696,1069.8054460483957,0,1,2
18.15555912893761,40,2116,1281,1005.8245698199978,1,0,0
